,Temperature,Humidity,PM2.5,PM10,NO2,SO2,CO,Proximity_to_Industrial_Areas,Population_Density,PCA1,PCA2,cluster
2553,18.1,62.9,23.2,26.6,12.7,5.1,0.92,12.2,476,-2.0210970681451905,1.667060940104395,3
2555,26.0,44.9,17.3,23.7,17.1,4.1,0.84,11.7,435,-2.0274016884828603,1.1611786671053275,3
2558,18.3,70.2,15.9,23.1,18.0,7.4,1.16,10.2,399,-1.367139422638305,0.774863328741804,3
2563,25.7,78.6,6.2,10.6,22.3,3.8,0.97,10.1,322,-1.5844743003421682,-0.43285620762106114,3
2567,25.0,64.5,6.9,15.4,17.8,8.3,0.87,11.3,329,-1.9045857584509576,-0.010742057694711612,3
2568,26.2,44.5,12.4,17.9,13.3,0.5,0.76,14.8,296,-3.3868501770237653,1.1075870260770309,3
2569,20.2,58.0,2.8,5.5,17.2,1.8,1.01,13.3,312,-3.22843455902597,-0.22271961128154996,3
2572,18.9,41.8,4.4,10.2,25.7,1.9,0.96,10.1,564,-2.24868794265051,-0.2980131376722157,3
2573,30.0,39.0,8.7,13.1,15.1,6.2,0.95,11.8,492,-2.0336241895753457,0.04545624902761429,3
2577,27.8,78.7,16.8,21.9,13.5,4.6,1.08,12.3,293,-1.5664901329836471,0.8417029338107128,3
2578,31.6,61.2,2.4,8.6,15.3,5.1,0.97,10.2,501,-1.5665112401203511,-0.8178651012811454,3
2579,24.4,53.1,3.6,10.5,15.0,7.0,1.04,10.2,353,-2.221858292550375,-0.3062164187844351,3
2580,27.5,45.4,31.3,34.7,14.0,7.1,1.04,11.3,573,-0.8354939720472451,2.1419743056322704,3
2583,20.0,72.8,3.6,8.3,26.2,6.5,0.95,11.1,516,-1.5102642213275541,-0.8142510591910472,3
2584,26.6,77.5,6.3,11.5,11.8,7.0,1.15,10.1,245,-1.791592556114545,-0.2534332161364215,3
2585,24.7,59.9,2.4,8.0,23.1,6.9,1.06,11.4,356,-1.8784390460540104,-0.6866306203688141,3
2588,24.2,71.6,5.9,11.1,19.5,2.7,1.13,10.5,547,-1.4453104535175683,-0.5204165117142617,3
2590,24.1,39.7,9.6,14.8,23.9,4.6,0.92,13.4,350,-2.5187734383616722,0.4116064114467141,3
2591,25.8,78.8,11.4,19.7,23.1,7.5,0.92,10.6,547,-0.6217381142653288,-0.0976555776446566,3
2592,25.1,49.8,0.1,6.0,22.4,3.3,0.73,11.8,510,-2.471917052308926,-0.7485476403598402,3
2593,26.4,56.9,4.9,8.9,10.7,6.3,0.99,10.2,276,-2.4968924570337427,-0.1745805443584,3
2601,25.7,69.6,3.8,7.4,25.1,4.6,0.97,10.2,310,-1.7247427005586162,-0.684784627543605,3
2603,24.3,40.8,10.6,16.6,13.2,7.3,0.85,14.3,398,-2.8210514868636105,0.6683261693772377,3
2604,23.4,54.9,13.7,18.9,22.6,5.3,1.12,13.5,269,-2.091666408929001,0.7311098596433486,3
2606,19.2,69.6,5.6,15.1,15.2,4.8,1.08,10.6,509,-1.9053118412195384,-0.13241490624419658,3
2608,25.1,53.9,3.0,10.4,15.6,5.9,0.89,11.0,201,-2.7717918954780782,-0.10378904232376884,3
2610,24.4,65.5,2.5,9.2,19.2,6.1,1.12,11.5,393,-1.8763776010088873,-0.6301359483233548,3
2613,28.5,53.4,19.2,25.1,13.5,2.8,1.0,14.6,262,-2.427366928977413,1.5435794011557342,3
2614,24.6,78.6,8.0,12.4,23.1,4.4,0.98,10.1,501,-1.1214053841488207,-0.46186287455524994,3
2615,25.2,75.0,20.4,25.4,13.9,4.9,0.91,10.2,390,-1.3435521722945982,1.1572869031889157,3
2619,22.2,60.1,19.6,22.5,17.6,7.5,0.97,12.1,558,-1.355237118182101,0.9181099793193804,3
2620,21.7,61.4,0.6,4.7,13.0,4.5,1.12,12.2,489,-2.548171871156642,-0.7270763563682185,3
2621,32.7,68.5,0.8,13.2,18.2,4.6,1.38,12.3,478,-1.0613651146668737,-0.8927990251107464,3
2622,26.7,65.2,2.7,7.0,17.6,6.8,1.02,11.1,510,-1.627204715391027,-0.8707221425698994,3
2623,26.0,52.7,3.0,11.4,16.9,3.8,0.92,10.5,457,-2.1893237903526255,-0.3523035638405038,3
2624,23.3,66.1,0.8,5.2,18.4,5.7,0.89,10.3,492,-2.0058468969978693,-0.9279096245451721,3
2630,27.3,47.6,17.0,23.5,12.9,2.5,0.93,10.7,571,-1.7362418902758867,0.9920610248114138,3
2632,28.8,58.0,3.7,3.6,24.5,3.1,1.11,10.9,519,-1.4951569371591071,-1.0147115380929161,3
2633,23.1,53.9,9.2,12.1,15.8,0.5,0.99,10.6,365,-2.626142933335315,0.31341103408884646,3
2636,26.1,67.9,19.4,21.4,16.0,-1.4,1.11,13.4,528,-1.7533472158330115,1.019471362488797,3
2638,25.4,83.8,21.0,27.7,22.3,11.3,1.3,16.0,388,-0.5296589794360254,0.9167737155911343,3
2639,23.3,48.0,10.8,16.7,22.9,3.2,0.97,11.0,272,-2.3257283758322234,0.5508877449356897,3
2642,28.7,60.5,14.2,16.3,23.6,3.1,1.09,13.3,454,-1.4366104501657833,0.2976186867554052,3
2643,23.5,41.3,5.4,8.4,24.9,7.9,1.12,10.7,360,-1.9521655267035578,-0.39532517844402904,3
2644,25.7,46.4,1.3,5.7,24.6,8.5,0.92,11.1,494,-1.7913224484498975,-0.9427112891599212,3
2646,19.5,51.5,2.1,9.5,17.0,2.8,0.95,11.9,471,-2.8363102570004854,-0.24991750698356302,3
2649,28.0,45.1,12.5,13.4,26.1,6.5,0.94,10.3,409,-1.4254600971323934,0.08215954896392356,3
2651,26.3,49.5,1.6,5.6,22.0,1.2,1.05,11.2,207,-2.7921661524700654,-0.41552772556596884,3
2654,28.0,52.5,7.1,15.8,24.7,2.4,1.0,13.2,554,-1.645926555061673,-0.1331456105861789,3
2655,25.5,59.8,7.7,13.1,16.4,2.6,1.05,13.0,244,-2.654198849620906,0.2732838466155146,3
2660,21.4,49.5,7.6,15.3,22.7,7.8,0.92,12.5,576,-1.7895617220772422,-0.0689842496640475,3
2662,30.1,59.5,3.9,8.3,19.6,-0.4,1.0,15.3,488,-2.4170744650353986,-0.42118600344769613,3
2664,19.8,61.8,20.4,28.4,25.2,5.4,1.07,11.8,504,-1.082918871654635,1.1849480778800288,3
2665,23.6,53.4,13.5,20.5,15.8,2.5,0.98,11.3,235,-2.5527085334244326,1.0246627820886727,3
2667,23.0,38.2,22.6,27.7,15.7,6.9,1.11,10.2,340,-1.7916644404186786,1.6971039582424388,3
2668,27.2,46.0,4.5,8.3,24.2,6.1,1.06,12.5,545,-1.6902441443888614,-0.651770486083627,3
2670,22.3,59.6,17.9,23.5,27.9,5.8,1.01,10.0,359,-1.126344746618785,0.8386937544427405,3
2671,25.2,66.5,20.7,25.0,24.3,4.0,0.88,14.2,297,-1.7495849196741207,1.311791021650544,3
2672,22.6,76.7,1.2,6.5,20.9,6.7,1.22,10.7,565,-1.1896716955035862,-1.1894545364406437,3
2681,26.8,63.4,13.8,21.4,18.8,2.8,1.0,10.3,303,-1.6982783120396843,0.7088741205939948,3
2682,22.6,47.1,3.1,9.8,11.3,7.8,1.06,14.4,351,-3.0540775552384467,-0.06151984212998178,3
2683,25.9,71.3,2.5,4.7,13.3,3.9,1.09,15.4,229,-3.0106030607559275,-0.394277087872596,3
2684,25.3,42.3,10.7,13.0,11.9,2.3,1.0,10.2,381,-2.644518757366607,0.4856532358842671,3
2685,25.6,74.7,3.7,8.6,20.2,1.0,0.84,14.9,287,-2.7907636445204074,-0.24337716669231704,3
2689,21.6,61.6,1.1,6.8,16.2,5.9,1.01,15.6,398,-2.920658729328655,-0.45848611812007606,3
2690,26.8,52.0,14.8,20.5,26.8,2.2,0.76,10.9,395,-1.6956225338510986,0.6892625174752557,3
2692,28.3,80.8,3.3,7.9,19.8,2.0,0.92,10.9,253,-2.0200531033830247,-0.5786090715372562,3
2694,26.5,69.5,4.0,11.9,24.9,5.0,0.98,13.8,304,-1.9614841494019561,-0.38016119985232216,3
2696,28.6,72.9,13.8,19.3,19.7,2.9,0.98,10.4,575,-0.8714370542279989,0.16254711970715013,3
2698,25.2,71.5,3.5,9.0,11.3,5.6,0.88,10.0,393,-2.1721598821302166,-0.4595142614899291,3
2700,21.4,78.9,0.5,6.7,13.1,1.9,1.02,10.7,579,-2.098568748436056,-0.8591565487434257,3
2701,24.3,67.0,1.0,4.1,22.2,3.3,0.86,10.9,530,-1.9509142675400057,-1.0147060385043292,3
2702,26.2,60.3,19.1,22.0,15.0,5.1,0.84,13.5,466,-1.8885663753641428,1.081585997834714,3
2703,29.8,74.1,1.9,6.8,26.0,4.2,0.94,10.7,250,-1.6261897551759386,-0.8848545100561871,3
2705,35.4,54.8,2.3,6.2,16.5,7.2,1.03,10.9,490,-1.3550974313944486,-1.031307278539807,3
2707,25.6,78.5,7.8,12.4,13.6,6.1,0.89,10.1,398,-1.7007744171572112,-0.21065082069416816,3
2710,24.2,58.7,15.8,18.8,28.3,6.3,0.84,14.0,243,-1.9725101342288742,0.7805482957565739,3
2713,31.9,61.4,29.5,31.9,28.7,-0.3,1.06,11.1,212,-0.8556596467225432,1.9611659452657986,3
2715,22.2,74.9,0.2,3.5,16.5,4.4,0.88,10.8,243,-2.7080654633154735,-0.7123008803673125,3
2716,28.9,55.0,0.9,7.3,18.2,5.9,1.11,11.3,469,-1.7708130611073298,-0.8819778232769839,3
2720,26.3,66.5,14.7,24.2,14.6,4.2,1.06,15.6,373,-2.0864396733508537,0.9971452104920361,3
2722,20.1,64.4,1.5,8.0,14.0,7.6,0.85,10.8,512,-2.292772089245375,-0.6277207748397039,3
2726,28.8,71.7,20.0,25.6,16.7,6.1,0.97,11.9,539,-0.8001881462233966,0.8601143348048629,3
2727,24.6,65.7,0.7,3.7,15.4,5.5,1.08,10.4,211,-2.52954229382183,-0.6995209865016155,3
2728,23.3,48.6,18.3,24.0,20.1,5.1,1.14,10.2,263,-1.775502958805893,1.2203215323338592,3
2729,23.2,78.4,16.8,19.3,23.9,7.9,1.44,11.4,456,-0.40355505708113215,0.21290796361438238,3
2731,20.5,61.9,2.6,4.7,24.8,5.4,0.97,11.3,296,-2.3906179018401783,-0.619931969520225,3
2738,22.1,47.8,9.3,14.9,24.4,7.0,1.06,10.5,578,-1.3660651803196686,-0.11611404841403682,3
2741,21.3,58.5,14.1,20.9,22.7,3.6,1.01,11.6,567,-1.491848224952151,0.539420169752367,3
2742,29.8,61.0,12.4,18.5,21.8,4.8,0.94,10.4,490,-1.0568964275238166,0.13952044641147746,3
2745,22.9,51.9,5.5,9.6,24.2,6.9,1.15,10.3,345,-1.8112000106383133,-0.38947047875421553,3
2746,23.5,43.0,14.6,19.0,23.1,1.7,1.14,12.7,297,-2.3576852024906882,0.9345938878344912,3
2747,24.5,59.7,2.8,8.4,19.1,4.3,0.85,10.3,432,-2.173411813952257,-0.5364677198900328,3
2748,23.7,46.8,1.2,6.6,23.4,3.1,1.07,10.4,531,-2.0173167690282083,-0.788283772708799,3
2750,23.0,70.8,1.2,5.8,22.1,6.7,0.88,12.7,266,-2.409126209556892,-0.6805665323773037,3
2751,24.0,64.1,21.4,27.3,22.6,5.7,0.94,10.3,296,-1.2739625620044925,1.3310801751181989,3
2754,27.0,54.6,3.7,10.1,15.1,3.1,0.85,15.9,312,-3.2148091441314364,0.025516867563255226,3
2755,26.2,80.8,13.3,15.8,26.0,7.3,0.98,11.8,602,-0.4502869772010347,-0.2714443000003268,3
2756,22.1,56.3,6.8,13.1,25.6,1.5,1.01,11.6,535,-1.8694799320073767,-0.1767500109531766,3
2759,26.2,74.2,5.5,11.7,17.3,3.6,0.83,10.2,383,-1.9029116997289561,-0.30977249710425453,3
2760,24.0,49.5,4.8,15.5,19.6,7.2,1.02,10.2,608,-1.444306125469644,-0.3612495427639978,3
2761,24.7,57.2,10.1,14.7,20.9,3.9,1.1,10.3,355,-1.7888791082562143,0.1591902481833504,3
2762,25.5,56.8,5.6,11.7,24.9,2.5,1.09,11.2,507,-1.6033011860067339,-0.42412081992710127,3
2763,24.5,65.2,25.0,28.4,22.0,3.8,0.96,11.7,217,-1.590278569653422,1.7674122329513293,3
2764,19.8,60.6,15.0,21.7,22.9,3.9,0.99,10.4,382,-1.7420625116427961,0.8033044640242916,3
2765,26.4,51.5,24.8,27.2,21.8,3.7,0.93,13.7,215,-2.0477667561804043,1.8799452498503209,3
2767,25.7,68.2,0.7,8.1,22.4,5.3,1.04,13.4,523,-1.7289717125439756,-0.9375416565269791,3
2770,22.3,73.0,0.1,8.4,20.7,3.6,1.18,10.3,471,-1.6683705409432472,-0.9280542204940009,3
2772,20.1,67.0,1.9,8.8,26.6,6.5,1.06,12.6,383,-1.9534710933519615,-0.6788508111721272,3
2774,30.4,66.4,1.1,0.0,24.0,4.3,0.96,11.1,214,-2.097127652401029,-1.0711187960253739,3
2775,25.6,61.4,8.9,8.8,18.1,5.4,1.07,12.1,593,-1.5804351948782531,-0.4059816538576795,3
2778,22.2,46.8,0.9,5.7,24.3,5.7,0.93,15.6,245,-3.221563832283606,-0.349888565946387,3
2779,26.9,52.2,9.1,17.4,28.0,3.0,0.96,12.1,263,-1.9597141691124982,0.2984947494923484,3
2780,22.8,57.6,7.4,12.6,17.5,7.7,0.86,11.5,509,-1.9480279111109833,-0.14156726078716003,3
2781,19.8,76.1,15.9,20.4,25.3,4.2,1.01,10.3,357,-1.3362298998879403,0.6095345915266354,3
2783,20.1,55.0,8.5,10.7,24.6,6.3,1.07,17.2,431,-2.542614195987062,0.060613889390631455,3
2790,24.3,49.0,14.6,21.3,21.8,5.4,0.96,11.8,441,-1.7237616210055724,0.7288987350244114,3
2791,23.4,65.6,8.9,10.0,27.0,6.3,1.03,10.5,322,-1.5342430794349646,-0.2885105066525829,3
2793,25.6,73.6,4.9,9.3,23.1,-0.1,1.08,18.8,547,-2.3834004785894334,-0.38860732182304025,3
2796,20.2,47.0,10.4,16.1,12.3,1.7,1.14,12.3,215,-3.26445687092924,0.9131641055903256,3
2797,20.0,78.2,1.8,5.5,13.9,7.8,1.03,11.1,560,-1.8303610297945658,-0.9520631294112594,3
2799,25.6,69.6,3.4,9.3,23.0,6.0,0.73,10.2,554,-1.4317603387118611,-0.8237968148854753,3
2800,24.9,64.5,14.8,20.2,13.2,6.4,1.11,11.5,609,-1.2210802549343063,0.4259094588254265,3
2802,22.3,60.5,17.2,23.1,16.2,5.7,1.07,11.2,586,-1.3069473743710145,0.7836008539706919,3
2803,17.5,51.6,7.5,22.3,18.4,16.8,1.56,10.7,284,-1.18904459314712,0.17848500107111637,3
2804,19.3,46.8,22.4,25.0,13.5,5.3,1.17,10.3,230,-2.309623943244926,1.786729757771002,3
2808,24.6,73.2,9.4,10.1,25.5,8.8,0.77,17.8,384,-2.146366097612072,-0.13293523248920108,3
2809,26.3,52.6,3.7,8.9,27.3,7.8,1.03,10.8,246,-1.803536982509847,-0.5443958079513678,3
2812,22.0,47.7,2.9,6.0,16.3,7.0,0.9,13.9,379,-3.0275857090404523,-0.300169567528467,3
2815,28.9,58.3,2.7,11.8,22.8,5.2,1.39,8.9,449,-0.8979131300599731,-0.8446194677459367,3
2817,22.7,53.6,1.5,4.5,23.8,3.3,1.06,12.0,359,-2.4974381029483346,-0.659693335842938,3
2818,27.4,78.8,26.0,28.3,20.0,2.1,0.99,11.1,486,-0.6930063463455393,1.3714807214965894,3
2822,21.8,56.2,8.4,12.5,15.8,4.0,1.05,10.1,373,-2.2939785786526623,0.14292662305972173,3
2823,24.9,60.1,8.8,16.7,22.5,2.6,0.97,15.5,589,-1.9432932748312102,0.10264481533193225,3
2827,26.3,46.7,1.4,4.3,12.2,3.4,1.04,11.3,193,-3.245961969311233,-0.2971361137440865,3
2831,25.8,65.3,27.6,32.9,15.2,7.2,1.12,10.4,287,-1.002540066367223,1.9351600034301821,3
2833,22.5,48.6,0.8,6.2,12.9,8.0,1.02,10.5,354,-2.658534897177811,-0.5286739917683189,3
2834,29.2,72.2,6.9,13.4,20.9,7.7,0.97,13.4,362,-1.5051497326286154,-0.31984046283482365,3
2839,27.0,46.5,8.3,14.0,20.7,5.5,1.02,15.4,496,-2.167846597086749,0.07264247724872792,3
2840,23.5,50.8,0.6,6.7,13.3,3.1,0.95,14.1,564,-2.9077397348694354,-0.5130269710498551,3
2845,28.8,41.3,0.2,6.5,14.9,1.4,0.87,10.4,511,-2.5911173985966554,-0.6191197130736155,3
2846,31.1,76.5,2.8,9.5,19.0,1.9,0.97,13.1,318,-2.0156831437745377,-0.5632194305784156,3
2847,29.3,42.3,20.7,25.3,15.4,6.2,1.0,11.8,524,-1.3853098334088831,1.1913056714421413,3
2849,28.8,50.2,2.9,8.0,20.7,5.0,1.08,11.6,209,-2.3576635411041766,-0.39654304733082935,3
2851,28.6,81.6,7.6,14.1,12.0,3.7,0.92,10.3,524,-1.397371221479486,-0.29878970261187376,3
2854,31.5,44.3,10.6,17.6,17.7,5.1,1.13,12.7,333,-1.9045094037444898,0.3887527207259831,3
2855,19.3,50.7,4.2,10.2,20.8,1.5,1.05,11.4,416,-2.677226222246783,-0.11027165423939352,3
2856,25.7,77.9,16.2,22.9,12.2,8.1,0.95,11.5,326,-1.4890546852047124,0.8075972238595771,3
2860,22.3,58.5,30.3,36.3,18.8,4.1,0.87,10.3,479,-1.1046021083259485,2.2744669966399056,3
2863,25.0,41.5,3.9,8.1,14.3,4.4,0.83,12.0,333,-3.1222835724573335,-0.04506623522068941,3
2866,20.9,45.0,34.0,40.2,16.9,5.1,1.01,10.9,247,-1.7278129879752988,3.0718388597758275,3
2869,27.1,75.3,0.1,7.1,13.8,7.9,1.03,12.7,499,-1.748665416228603,-1.0178760894180565,3
2870,30.1,72.9,0.0,5.9,26.5,8.1,1.21,13.0,569,-0.7348438845151563,-1.5214291568131788,3
2871,28.7,73.6,16.2,20.1,27.1,3.4,0.88,10.2,581,-0.46383588001247444,0.17837144210536238,3
2872,35.1,72.5,0.8,17.8,28.7,5.1,0.92,14.7,573,-0.7182317497897737,-0.9084063905103337,3
2875,22.0,60.6,5.0,11.8,22.6,3.7,1.04,13.5,523,-2.054590319061291,-0.3099154379126441,3
2876,21.2,55.0,8.5,13.5,15.8,7.1,1.04,13.0,503,-2.185195358894321,0.08466347418061028,3
2877,27.7,45.9,7.1,8.4,21.0,6.8,1.14,10.4,245,-2.0171034347179138,-0.22472800169710763,3
2879,27.1,47.0,1.2,2.7,12.5,4.8,0.96,10.4,591,-2.279601600581201,-0.903321177738616,3
2880,18.8,75.9,10.5,18.4,13.9,5.8,0.76,11.4,557,-1.9372811198665683,0.31528923232271955,3
2881,27.1,69.5,1.2,3.2,23.2,5.5,0.98,15.4,338,-2.330321822593853,-0.8872535134479285,3
2884,24.9,75.7,9.8,14.2,25.4,4.2,0.88,10.4,353,-1.4246749616397003,-0.09211075460090903,3
2886,27.5,64.2,0.4,7.4,14.0,1.9,1.02,14.0,201,-3.101716642397775,-0.32682216522453633,3
2889,26.8,55.4,4.9,7.3,22.8,5.3,1.1,16.7,313,-2.5777350879211722,-0.30068581226935676,3
2891,27.3,47.5,18.7,17.4,16.4,8.2,0.86,15.7,543,-1.9727219476925546,0.8243849633859962,3
2892,22.2,57.7,6.3,12.5,24.5,7.8,1.11,12.6,352,-1.867017530292542,-0.2057982550735317,3
2893,29.3,74.8,7.0,13.3,19.8,5.2,1.05,11.6,539,-1.0298139063105065,-0.5367564771833738,3
2894,26.4,45.7,8.4,11.3,23.4,4.8,0.97,13.8,426,-2.2114822234975824,-0.007955509139497809,3
2895,30.1,51.5,9.4,14.9,13.8,2.0,0.97,10.2,240,-2.39833099487143,0.4111772985313546,3
2897,29.4,72.7,24.7,28.4,12.0,2.9,1.16,12.1,204,-1.563812242493965,1.7460269009749738,3
2902,23.3,65.7,16.9,28.6,22.4,12.0,1.35,9.1,297,-0.37755281432320265,0.7633569724015298,3
2903,22.4,62.4,16.8,21.1,20.1,4.9,0.85,11.6,591,-1.4342371881917628,0.6772468222303446,3
2904,24.3,53.7,29.3,32.8,24.1,4.5,0.96,14.0,217,-1.7592584297741245,2.3406459196947753,3
2905,21.7,76.5,5.5,8.4,22.5,5.0,0.98,14.8,340,-2.3243876575103704,-0.33721192268566635,3
2906,30.6,56.2,2.6,8.7,22.6,3.1,0.84,12.7,513,-1.8929717390808163,-0.6993419736070696,3
2907,23.2,48.6,15.7,17.8,13.8,4.4,1.05,10.0,464,-1.9718668261900547,0.7554986439696956,3
2908,26.3,74.7,8.6,14.0,14.1,4.6,0.99,13.0,318,-2.1540691767780293,0.1193645875846301,3
2910,24.6,71.3,8.6,13.8,25.0,5.1,1.11,10.9,433,-1.1857210305738708,-0.2925723788507439,3
2911,27.5,80.6,6.3,11.2,21.9,5.4,1.04,12.3,317,-1.5173924903185612,-0.44691964347434077,3
2913,26.1,65.4,6.0,9.2,14.9,4.7,1.21,13.5,241,-2.460488076338584,-0.12327808839540705,3
2914,24.9,64.4,18.5,24.4,23.4,6.6,1.09,10.1,481,-0.6833741951625353,0.7056657804953308,3
2917,22.5,64.7,7.9,13.2,18.4,6.9,0.94,11.7,365,-2.0568393404896286,0.0009036477417059337,3
2918,25.3,40.1,3.8,12.3,15.8,3.9,0.99,12.2,375,-2.7813770847048103,0.024730417157033432,3
2921,28.7,52.5,5.8,11.7,13.4,5.9,1.05,15.8,454,-2.466794516030122,-0.08439713643674093,3
2924,23.6,51.6,29.8,38.9,18.5,6.1,1.01,13.8,391,-1.4246670861406718,2.512902260687482,3
2932,32.1,49.0,0.5,3.1,15.8,4.8,0.98,12.2,423,-2.3069521594576146,-0.8992719953364993,3
2933,24.0,45.0,1.9,7.1,26.1,5.2,1.15,10.9,265,-2.2603055765302815,-0.5434668943938691,3
2941,22.6,59.2,30.8,37.0,14.6,2.0,1.01,11.7,284,-1.8142819929059553,2.693484690828882,3
2942,22.0,76.8,10.4,16.3,25.7,6.6,1.03,11.7,449,-1.1460647933979722,-0.09144129026064272,3
2944,25.4,47.1,10.1,13.7,29.1,4.7,0.97,10.3,578,-1.1886953409263032,-0.20471436792870448,3
2946,26.0,74.8,12.8,16.3,12.3,8.5,1.02,10.9,345,-1.5366347398829288,0.27397242981270403,3
2949,20.9,58.2,17.5,23.6,18.8,3.9,0.94,10.9,420,-1.8549633663363085,1.0999055875629489,3
2953,24.4,60.7,0.0,4.6,26.6,5.3,0.92,10.2,432,-1.7912074419124768,-1.077969456978275,3
2956,23.2,74.3,4.1,7.7,19.0,2.1,1.1,10.1,274,-2.173944086114285,-0.43825712957640034,3
2958,25.1,42.2,5.7,11.7,16.5,1.5,0.93,10.2,249,-2.9552301923042523,0.24373290125421807,3
2961,22.4,73.2,10.5,16.3,22.1,4.3,0.87,19.2,427,-2.5658762313161394,0.4256577044837724,3
2963,26.5,58.1,10.7,15.0,24.3,2.5,0.98,13.0,220,-2.2747049897924763,0.4097884314938062,3
2966,23.6,45.6,2.5,8.8,22.3,5.0,0.81,11.9,463,-2.4560348289960805,-0.4276150402975004,3
2972,24.0,75.7,1.6,5.8,24.7,2.3,1.08,11.0,355,-1.8550425309318517,-0.8756928103549034,3
2973,22.2,49.8,0.6,6.9,15.9,5.4,0.96,11.7,502,-2.5672836331465976,-0.6027141606097174,3
2974,24.1,63.0,15.0,20.8,11.0,7.2,1.03,10.4,265,-1.9923483780459166,0.8929142219478321,3
2981,23.2,73.4,5.1,9.8,20.5,5.0,0.96,13.6,556,-1.8051636242424185,-0.5494031978495164,3
2982,22.8,55.7,7.0,12.2,17.5,2.9,0.97,11.8,563,-2.1489503634746976,-0.10289936044105479,3
2984,29.1,47.1,1.7,6.7,22.0,7.0,0.97,13.4,566,-1.828451566258723,-0.889291354832599,3
2985,27.7,56.7,1.4,9.1,29.5,4.9,1.07,17.1,598,-1.7177363323425396,-0.8899174280453185,3
2986,19.2,72.5,0.9,8.9,18.2,7.6,0.91,10.4,381,-2.144879410401884,-0.6531260079129214,3
2989,25.0,38.6,18.5,25.2,14.0,4.8,1.12,11.9,499,-1.8745215186167665,1.2716194651475334,3
2992,23.9,73.6,2.0,12.0,18.5,3.2,1.08,11.1,239,-2.237722192686161,-0.3343412411668796,3
2994,21.0,70.6,8.1,10.4,25.0,4.5,0.88,10.1,220,-2.1197061382870497,-0.061183053178586425,3
2995,29.5,43.4,24.2,29.7,18.7,8.7,0.92,10.4,385,-1.062578672851215,1.5542465359460673,3
2997,29.7,78.5,9.5,16.4,14.5,5.3,0.86,13.6,275,-2.0143055845144464,0.22820134144543633,3
2999,17.8,61.3,2.0,8.0,25.2,5.0,1.09,10.2,372,-2.116704751099556,-0.5988682327741819,3
3000,24.2,54.1,3.3,6.3,17.4,9.8,1.11,14.6,428,-2.280445168639792,-0.5885676978872866,3
3002,23.6,43.3,5.4,10.2,16.4,6.8,1.04,15.8,368,-2.9832210291479386,0.06413003624468332,3
3005,29.3,58.4,0.1,5.3,23.8,6.8,0.86,17.2,571,-2.108185408001996,-1.0244370388618675,3
3007,19.9,77.8,23.7,28.0,23.1,5.8,0.9,13.2,457,-1.2033451490305602,1.3904367576576915,3
3008,27.9,51.1,1.3,5.3,15.0,6.1,1.01,11.7,587,-1.9859348896510383,-0.9051663073556012,3
3011,25.4,49.0,13.1,16.6,21.7,4.9,0.89,14.4,388,-2.299105647526702,0.6062308344863236,3
3015,25.1,65.9,3.0,9.9,12.7,0.9,0.92,10.5,279,-2.78589844437825,-0.14662159522499432,3
3019,25.8,46.9,7.8,14.2,17.0,10.1,1.01,10.6,360,-1.846272296702805,0.001125352281999625,3
3021,24.2,68.7,8.6,12.6,22.0,4.0,1.0,12.2,321,-1.9909608801709577,-0.004763538405089023,3
3022,33.8,68.4,7.2,15.0,18.5,2.6,1.06,11.5,468,-1.2025410776108567,-0.33027629047401313,3
3026,24.4,38.2,4.7,10.9,20.8,1.3,0.72,10.8,429,-2.8244127377350563,0.011878083155410554,3
3028,23.0,50.6,8.2,15.2,21.5,3.7,1.01,10.6,264,-2.339968638348067,0.3131068488888508,3
3029,27.2,55.1,16.5,23.0,24.2,4.8,0.8,12.9,303,-1.8417719735756566,0.9902367203545676,3
3030,26.4,45.0,1.3,6.3,20.5,4.4,0.96,10.2,225,-2.6527797917768146,-0.45572933284709893,3
3035,29.2,70.3,3.5,8.1,16.7,3.7,1.05,10.8,585,-1.3737822758461435,-0.8853518732775985,3
3036,30.3,60.5,6.5,11.1,16.5,6.0,1.07,14.9,307,-2.23816842512728,-0.12848005445213204,3
3037,17.5,57.2,8.7,13.6,25.6,3.1,1.03,11.6,505,-2.020069061944868,0.04678378599798527,3
3039,23.6,50.2,0.4,3.7,12.7,7.4,1.04,14.2,340,-3.1001416432463134,-0.5380892153065436,3
3040,23.8,50.1,11.6,16.5,14.1,3.6,0.91,10.5,483,-2.205196528644486,0.48821022487707233,3
3041,27.0,78.8,2.8,3.4,19.1,7.0,1.05,11.6,420,-1.5481214012832039,-1.084424970917108,3
3042,23.3,52.1,19.5,23.9,15.7,5.0,0.95,10.1,419,-1.7575494902219617,1.2268201890456316,3
3043,20.4,65.1,7.7,9.0,10.8,4.1,0.83,11.2,586,-2.4304993269872903,-0.12688778467973014,3
3045,26.9,58.8,0.8,8.1,18.4,4.5,1.01,11.2,245,-2.4360176579608352,-0.5205372441342169,3
3048,26.7,73.0,16.5,20.1,27.1,7.0,0.99,11.2,235,-1.0601133266081548,0.5356847183717517,3
3050,21.8,43.0,13.5,17.0,12.5,2.5,0.99,13.0,623,-2.4895252600514266,0.7153437299436622,3
3051,27.7,73.4,10.8,17.0,19.4,3.7,0.98,12.9,324,-1.7800893073904986,0.2619002461393978,3
3052,26.2,55.8,16.3,21.6,23.5,6.1,1.08,11.0,535,-0.9060385003749766,0.49650166608641616,3
